id,person_type,legal_name,trade_name,tax_id,state_registration,email,phone,is_active,created_at,updated_at
1498,PF,Mariane Rodrigues,,03640328477,,mariane.rodrigues.1498@example.com,55094996383097,TRUE,2024-04-11 06:15:49,2025-01-30 21:10:36
1499,PF,Guilherme Gonçalves,,54926545519,,guilherme.gon.alves.1499@example.com,5508909261662,TRUE,2022-08-15 11:26:37,2025-01-29 13:07:06
1500,PJ,Brito - ME,Fogaça,00884752000162,578645786,brito.me.1500@example.com,5555975124764,TRUE,2026-05-03 06:57:35,2026-11-14 21:09:48
1501,PF,André Aragão,,20011690941,,andr.arag.o.1501@example.com,5587958682405,TRUE,2023-03-24 18:17:03,2024-01-29 07:02:33
1502,PF,Oliver Garcia,,40509792251,,oliver.garcia.1502@example.com,5545912244418,TRUE,2025-09-03 06:12:04,2025-10-19 19:50:32
1503,PJ,da Rocha S.A.,Casa Grande S.A.,20353072000120,386860835,da.rocha.s.a.1503@example.com,55001970363094,TRUE,2022-12-18 03:03:45,2025-03-25 07:09:00
1504,PF,Eduardo Cunha,,80123074487,,eduardo.cunha.1504@example.com,5560920508983,TRUE,2023-10-12 11:53:28,2026-01-21 07:52:55
1505,PF,João Lucas Souza,,22746721724,,jo.o.lucas.souza.1505@example.com,5534990961979,TRUE,2025-10-21 00:09:04,2026-07-06 21:57:42
1506,PF,Raquel Carvalho,,11029096708,,raquel.carvalho.1506@example.com,5552984135694,TRUE,2021-09-09 22:29:38,2026-06-11 12:07:26
1507,PF,Alice da Rosa,,18194990815,,alice.da.rosa.1507@example.com,5507935674809,TRUE,2023-02-26 03:02:12,2023-04-08 09:17:56
1508,PF,Dr. Henry Gabriel Oliveira,,41437949690,,dr.henry.gabriel.oliveira.1508@example.com,5505998026029,TRUE,2020-11-29 19:08:37,2022-12-24 09:05:48
1509,PF,João Gabriel Casa Grande,,07197160634,,jo.o.gabriel.casa.grande.1509@example.com,5531958925849,TRUE,2020-01-04 01:11:23,2026-04-12 16:16:10
1510,PF,Ravi Lucca Correia,,68246680609,,ravi.lucca.correia.1510@example.com,5520931977748,TRUE,2026-12-08 05:46:28,2026-12-12 06:59:56
1511,PJ,Marques EIRELI,,42525146000109,595141864,marques.eireli.1511@example.com,5523908829586,TRUE,2023-11-11 04:54:06,2025-03-20 16:55:03
1512,PF,Dra. Kamilly Caldeira,,47134750418,,dra.kamilly.caldeira.1512@example.com,5562933260586,TRUE,2020-07-18 13:28:48,2021-02-24 23:10:41
1513,PJ,Cavalcante EIRELI,Leão,85357367000110,748317306,cavalcante.eireli.1513@example.com,5529931518178,TRUE,2024-10-15 17:03:49,2025-05-16 02:39:35
1514,PJ,da Rocha Vasconcelos S.A.,,39128753000112,655946989,da.rocha.vasconcelos.s.a.1514@example.com,5562932723717,TRUE,2020-09-28 02:01:44,2026-12-25 01:26:59
1515,PJ,Cassiano S.A.,Melo Rocha - EI,53697586000151,006548708,cassiano.s.a.1515@example.com,5577995417675,TRUE,2025-03-08 03:01:23,2026-10-15 19:22:55
1516,PJ,Costa Ltda,Nogueira - EI,01409888000183,907378159,costa.ltda.1516@example.com,5557990894589,TRUE,2023-06-04 19:28:20,2025-08-05 04:27:55
1517,PJ,Cavalcante ME,Novaes,17760707000107,384887638,cavalcanet.me.1517@example.com,5520976123961,TRUE,2022-06-04 03:57:46,2026-10-10 11:43:49
1518,PJ,Camargo Pires e Filhos S.A.,Pires Ltda.,54548129000168,188129886,camargo.pires.e.filhos.s.a.1518@example.com,5582907066901,TRUE,2021-12-17 16:44:48,2022-04-09 20:20:38
1519,PF,Rafael Pastor,,96729313790,,rafael.pastor.1519@example.com,1234567890,TRUE,2020-05-10 12:03:21,2024-07-31 18:39:16
1520,PF,João Guilherme Santos,,11929905874,,jo.o.guilherme.santos.1520@example.com,5564997035067,TRUE,2024-06-19 10:23:17,2026-12-07 07:26:54
1521,PJ,Marques Ltda,,05174770000174,896833557,marques.ltda.1521@example.com,5577931231555,TRUE,2026-01-12 17:37:09,2026-12-21 10:27:52
1522,PJ,Rodrigues Ltda.,,96284292000100,705218799,rodrigues.ltda.1522@example.com,5584944045883,TRUE,2025-11-01 23:14:59,2026-08-20 11:30:48
1523,PJ,Barbosa Ltda.,,48946629000155,147012350,barbosa.ltda.1523@example.com,5568971568910,FALSE,2020-04-01 15:49:22,2021-11-17 15:19:20
1524,PF,Maysa Machado,,13295351627,,maysa.machado.1524@example.com,5578902344568,TRUE,2021-11-16 05:33:08,2026-05-30 01:17:47
1525,PJ,da Luz ME,Melo,88557283000118,940366401,da.luz.me.1525@example.com,5532995737831,TRUE,2026-03-17 00:00:23,2026-11-06 18:35:04
1526,PF,Dr. Luiz Otávio Machado,,74245698055,,dr.luiz.ot.vio.machado.1526@example.com,55092973186830,TRUE,2025-01-20 20:58:41,2025-08-10 02:15:03
1527,PF,Caio Farias,,08581402500,,caio.farias.1527@example.com,5554923324165,TRUE,2024-07-02 20:45:26,2026-04-02 17:12:51
1528,PF,Yan Ferreira,,28965699444,,yan.ferreira.1528@example.com,5583996607344,TRUE,2022-11-12 08:08:18,2025-11-20 16:04:44
1529,PF,Olivia Santos,,00063243474,,olivia.santos.1529@example.com,5562915958417,TRUE,2026-11-25 08:50:10,2026-11-28 14:44:22
1530,PF,Danilo Lima,,53732661750,,danilo.lima.1530@example.com,5570950221816,TRUE,2024-02-16 17:17:15,2026-03-27 04:47:07
1531,PJ,Ramos Ltda.,da Conceição Ltda.,57508271000170,476094837,ramos.ltda.1531@example.com,55040929286433,FALSE,2020-07-22 08:11:32,2026-07-22 15:08:27
1532,PJ,Cassiano - ME,Souza,91174339000160,099621836,cassiano.me.1532@example.com,5577919666610,TRUE,2023-05-23 23:10:26,2024-08-13 13:22:51
1533,PJ,Dias Souza - ME,da Mota Cavalcanti S/A,63134786000150,222349980,dias.souza.me.1533@example.com,5537968367590,TRUE,2020-09-26 11:09:31,2024-01-29 12:19:58
1534,PF,Renan Machado,,12174200376,,renan.machado.1534@example.com,5515924461440,TRUE,2021-03-15 03:06:05,2024-08-02 12:18:40
1535,PJ,Cunha da Cruz Ltda.,Marques Ltda.,61127636000193,656426018,cunha.da.cruz.ltda.1535@example.com,5537926319956,TRUE,2024-03-15 16:01:41,2026-11-05 19:43:11
1536,PF,Lívia Fogaça,,08247541904,,l.via.foga.a.1536@example.com,5522977641490,FALSE,2022-03-27 05:23:52,2026-06-01 16:12:04
1537,PJ,Cunha - EI Ltda,,59831994000130,502551344,cunha.ei.ltda.1537@example.com,5586972288390,TRUE,2025-02-07 09:42:30,2026-02-10 05:05:19
1538,PF,Ravy Sá,,92189327210,,ravy.s.1538@example.com,5531945461574,TRUE,2026-12-26 08:43:52,2026-12-31 10:01:16
1539,PJ,Cassiano Fogaça S/A ME,da Luz e Filhos,63336116000116,978879531,cassiano.foga.a.s.a.me.1539@example.com,55004909543776,TRUE,2022-11-15 16:23:26,2024-08-17 06:46:51
1540,PF,Aylla Moraes,,91479070378,,aylla.moraes.1540@example.com,5508958001873,TRUE,2023-12-23 06:32:36,2024-01-30 07:15:45
1541,PJ,das Neves S.A.,,06904945000114,915114367,das.neves.s.a.1541@example.com,5562910781871,TRUE,2023-10-02 07:34:09,2025-09-02 19:58:32
1542,PF,Nathan Pires,,30674857429,,nathan.pires.1542@example.com,5556942570680,TRUE,2024-10-28 09:51:56,2025-07-02 10:23:06
1543,PF,Paulo Pacheco,,37250636995,,paulo.pacheco.1543@example.com,5531954230600,TRUE,2020-06-07 14:09:01,2025-09-17 11:25:06
1544,PJ,Correia Aragão S.A.,,64126493000193,865505224,correia.arag.o.s.a.1544@example.com,5514920667015,TRUE,2025-02-23 05:47:20,2026-09-24 08:20:57
1545,PF,José Miguel Dias,,52699048100,,jos.miguel.dias.1545@example.com,5592901663382,TRUE,2026-01-11 19:42:29,2026-03-01 12:36:31
1546,PJ,Carvalho Carvalho Ltda.,Andrade Ltda.,73959637000183,392220562,carvalho.carvalho.ltda.1546@example.com,5519901134843,TRUE,2026-10-05 15:56:37,2026-10-24 00:06:43
1547,PJ,Oliveira Brito S.A.,,72505731000108,325286132,oliveira.brito.s.a.1547@example.com,5594956452342,TRUE,2021-09-15 21:29:34,2026-02-03 05:34:44
1548,PF,Maria Liz da Rosa,,33936913846,,maria.liz.da.rosa.1548@example.com,5597960249866,TRUE,2022-10-18 16:54:10,2026-01-17 21:12:22
1549,PJ,da Mata Cavalcanti e Filhos Ltda,Siqueira - EI,82136974000161,536773498,da.mata.cavalcanti.e.filhos.ltda.1549@example.com,5529973561526,TRUE,2022-11-15 11:39:34,2026-04-30 11:23:06
1550,PF,Maria Eduarda Farias,,16141220088,,maria.eduarda.farias.1550@example.com,5514976253809,TRUE,2023-02-24 00:13:39,2023-06-15 21:39:16
1551,PJ,Leão EIRELI,Caldeira,87759268000190,475336952,le.o.eireli.1551@example.com,5574966535389,FALSE,2026-03-20 10:26:31,2026-07-16 12:15:58
1552,PJ,Cardoso S.A.,Souza,54815785000180,324367924,cardoso.s.a.1552@example.com,5557912763835,TRUE,2025-12-06 06:23:45,2026-05-08 08:17:40
1553,PJ,Cunha S.A.,Jesus,38902520000162,858639061,cunha.s.a.1553@example.com,5582949793998,TRUE,2020-08-20 00:01:47,2024-12-12 09:57:49
1554,PF,Ana Vitória Leão,,04484356830,,ana.vit.ria.le.o.1554@example.com,5553981168371,TRUE,2024-08-14 14:49:29,2025-02-01 21:13:39
1555,PJ,da Cruz S/A ME,,51524377000180,726072014,da.cruz.s.a.me.1555@example.com,5596978082649,TRUE,2020-09-07 20:29:47,2021-07-01 19:15:13
1556,PJ,Campos Cardoso S/A EIRELI,Gonçalves,77472502000140,394762542,campos.cardoso.s.a.eireli.1556@example.com,5526945633917,TRUE,2025-05-04 17:04:20,2025-06-15 05:50:55
1557,PF,Kaique Albuquerque,,50213465124,,kaique.albuquerque.1557@example.com,5569948112664,TRUE,2020-11-27 13:55:58,2025-11-28 02:01:48
1558,PF,Natália Borges,,70316451070,,nat.lia.borges.1558@example.com,5567906833539,TRUE,2020-09-03 03:36:09,2023-08-16 20:05:12
1559,PF,Arthur Gabriel Caldeira,,52021345505,,arthur.gabriel.caldeira.1559@example.com,5512959016399,TRUE,2026-07-14 20:02:41,2026-10-27 11:41:05
1560,PF,Arthur Gabriel Teixeira,,43551764603,,arthur.gabriel.teixeira.1560@example.com,5533934437673,TRUE,2022-05-15 18:03:51,2026-10-08 04:25:33
1561,PF,Kamilly Nascimento,,15189275728,,kamilly.nascimento.1561@example.com,5540998410167,TRUE,2023-05-07 12:25:06,2026-06-11 05:02:46
1562,PJ,Andrade Barbosa Ltda.,Caldeira - ME,27792986000136,049910042,andrade.barbosa.ltda.1562@example.com,5528986616801,TRUE,2024-08-02 02:53:11,2025-12-04 17:24:03
1563,PF,Ana Cecília da Cruz,,28050859576,,ana.cec.lia.da.cruz.1563@example.com,5521934854842,TRUE,2025-09-01 21:36:28,2026-12-11 13:36:59
1564,PJ,Costela Ltda.,Barbosa Lima S/A,75016253000152,791791386,costela.ltda.1564@example.com,5515791171321,TRUE,2021-08-25 02:10:01,2026-10-26 04:01:16
1565,PJ,Almeida EIRELI,,55947228000185,247028814,almeida.eireli.1565@example.com,5512987452719,TRUE,2025-06-11 00:46:26,2026-12-21 04:06:46
1566,PF,Pedro Henrique Melo,,66647761462,,pedro.henrique.melo.1566@example.com,5557964639138,TRUE,2025-05-12 17:21:54,2026-03-29 14:27:58
1567,PF,Arthur Miguel Porto,,85498771665,,arthur.miguel.porto.1567@example.com,55049916194232,TRUE,2023-07-26 07:32:09,2025-05-22 16:15:04
1568,PF,Luiz Fernando da Paz,,71973733528,,luiz.fernando.da.paz.1568@example.com,5513915350696,TRUE,2022-07-16 11:41:35,2023-10-27 18:29:07
1569,PJ,Gomes Azevedo - ME,Ferreira,08488772000126,525274102,gomes.azevedo.me.1569@example.com,5547917989948,TRUE,2022-06-24 13:52:38,2024-05-14 18:58:14
1570,PF,Maria Alice Lima,,42679699572,,maria.alice.lima.1570@example.com,5594989930051,TRUE,2026-11-28 14:28:21,2026-12-07 05:47:13
1571,PJ,Lopes Ltda,Ferreira,64624247000161,635584227,lopes.ltda.1571@example.com,5572966256504,TRUE,2026-06-24 01:27:51,2026-10-30 21:12:59
1572,PF,Alexia Melo,,74253718809,,alexia.melo.1572@example.com,5501944130686,FALSE,2022-11-03 07:08:59,2025-03-17 08:46:38
1573,PF,José Pedro Aparecida,,74019776997,,jos.pedro.aparecida.1573@example.com,5571900668904,FALSE,2021-03-08 08:16:50,2024-07-04 05:51:28
1574,PF,Ryan Carvalho,,99214432163,,ryan.carvalho.1574@example.com,5520976238115,TRUE,2022-12-18 05:34:48,2023-05-25 04:14:49
1575,PF,Elisa Carvalho,,64400778720,,elisa.carvalho.1575@example.com,5528922282408,TRUE,2020-04-20 07:42:23,2022-10-08 15:55:10
1576,PF,Ravy Duarte,,60389194816,,ravy.duarte.1576@example.com,55083959994004,TRUE,2023-04-05 08:00:06,2025-02-23 20:30:55
1577,PF,Arthur Miguel Silveira,,40385916116,,arthur.miguel.silveira.1577@example.com,5547991351135,TRUE,2023-02-03 22:39:38,2026-06-23 01:52:57
1578,PF,Ana Vasconcelos,,09055223115,,ana.vasconcelos.1578@example.com,5535972289206,TRUE,2020-04-14 03:14:18,2022-01-22 19:45:09
1579,PJ,Campos Ltda,,31228486000143,578097830,campos.ltda.1579@example.com,55080910419453,TRUE,2024-02-13 09:32:50,2026-05-19 06:06:36
1580,PF,Breno Pimenta,,34301938850,,breno.pimenta.1580@example.com,5528914478674,TRUE,2026-10-06 15:04:46,2026-12-18 06:57:18
1581,PJ,Novaes Andrade S.A.,Ramos - EI,14481123000104,893063578,novaes.andrade.s.a.1581@example.com,5537989121397,TRUE,2023-05-01 14:52:22,2025-07-18 10:34:51
1582,PJ,da Costa ME,Peixoto,27377291000198,905585575,da.costa.me.1582@example.com,5594908429069,TRUE,2022-03-25 15:50:40,2026-11-12 06:16:12
1583,PJ,Nunes S.A.,Sales Ltda.,27806300000119,528986061,nunes.s.a.1583@example.com,5565967337457,TRUE,2020-01-24 14:45:04,2021-01-22 17:26:26
1584,PF,Bryan Guerra,,14946578056,,a@a.com,5527961368149,TRUE,2025-12-25 10:13:07,2026-04-08 16:47:56
1585,PF,Ana Laura Carvalho,,44833981726,,ana.laura.carvalho.1585@example.com,5530984376992,TRUE,2021-08-19 06:25:05,2022-01-26 02:42:23
1586,PF,Maria Laura da Rocha,,09531167435,,maria.laura.da.rocha.1586@example.com,5547972508423,TRUE,2026-02-24 08:02:54,2026-08-20 20:29:57
1587,PF,Srta. Isis Cavalcanti,,06441991217,,srta.isis.cavalcanti.1587@example.com,5548900417241,TRUE,2026-08-12 10:26:43,2026-11-20 14:45:28
1588,PJ,Fernandes S.A.,Gonçalves Peixoto S/A,57416946000150,585574906,fernandes.s.a.1588@example.com,55079960242570,TRUE,2026-08-09 11:52:01,2026-10-08 15:48:58
1589,PF,Heitor Câmara,,58239831311,,heitor.c.mara.1589@example.com,55095994523158,FALSE,2021-07-13 16:04:04,2023-01-23 11:14:41
1590,PF,Vinicius Gomes,,37079594146,,vinicius.gomes.1590@example.com,5504902966299,TRUE,2020-05-07 13:39:02,2024-06-13 00:46:12
1591,PF,Pedro Miguel Castro,,62271549620,,pedro.miguel.castro.1591@example.com,5574929220416,TRUE,2023-01-21 09:12:38,2023-10-30 19:51:02
1592,PF,Ágatha Vargas,,03087487430,,gatha.vargas.1592@example.com,55015939266937,TRUE,2024-01-23 15:25:59,2024-03-19 21:12:47
1593,PJ,Gonçalves S.A.,Fogaça Sá S/A,18415752000189,313928048,gon.alves.s.a.1593@example.com,5502920619019,TRUE,2025-05-01 04:13:45,2026-03-30 19:08:06
1594,PF,Joaquim Cunha,,70707185009,,joaquim.cunha.1594@example.com,5593979719000,TRUE,2022-11-16 01:20:17,2023-05-20 14:58:47
1595,PJ,Cirino e Filhos Ltda,Lopes,01064046000137,162256471,cirino.e.filhos.ltda.1595@example.com,5555994079923,TRUE,2025-07-23 21:44:03,2025-10-30 16:21:01
1596,PF,João Pedro Vieira,,30304796760,,jo.o.pedro.vieira.1596@example.com,5532931677814,TRUE,2020-05-14 06:04:40,2023-08-28 01:22:12
1597,PJ,Garcia ME,,69670053000116,474370194,garcia.me.1597@example.com,5539911776665,TRUE,2024-11-04 21:39:46,2025-04-12 19:05:36
1598,PF,Luiz Felipe Cavalcanti,,60022912290,,luiz.felipe.cavalcanti.1598@example.com,55061920928157,TRUE,2020-08-12 22:10:58,2025-12-17 11:48:57
1599,PF,Ana Laura Jesus,,82352497582,,ana.laura.jesus.1599@example.com,5590922311678,FALSE,2022-06-26 06:04:51,2023-09-30 19:22:40
1600,PF,Melina Alves,,45908160245,,melina.alves.1600@example.com,5576935322371,TRUE,2026-06-11 05:06:13,2026-09-30 17:18:11
1601,PF,Maria Alice Pacheco,,76351303745,,maria.alice.pacheco.1601@example.com,55012968485637,FALSE,2021-02-15 13:41:32,2025-03-13 13:46:52
1602,PF,Bryan da Paz,,41104056020,,bryan.da.paz.1602@example.com,55094930003753,TRUE,2026-09-23 23:00:09,2026-12-25 08:46:15
1603,PJ,da Cruz Sampaio e Filhos EIRELI,Costela S.A.,21284943000163,465986693,da.cruz.sampaio.e.filhos.eireli.1603@example.com,55078941783765,TRUE,2023-10-25 04:43:36,2026-10-06 10:19:49
1604,PJ,Fernandes S.A.,Aparecida Brito S/A,99336289000181,406526642,fernandes.s.a.1604@example.com,5573951272455,TRUE,2026-09-13 23:07:50,2026-10-05 05:02:43
1605,PF,Josué Mendonça,,18600324351,,josu.mendon.a.1605@example.com,5565969764878,TRUE,2023-09-29 09:46:07,2025-07-21 09:06:53
1606,PF,Paulo Castro,,75410317475,,paulo.castro.1606@example.com,55049945104625,TRUE,2023-11-30 18:53:16,2026-06-11 09:45:12
1607,PJ,Jesus - EI Ltda,,06706278000165,296568512,jesus.ei.ltda.1607@example.com,5562976729350,TRUE,2024-07-05 20:04:02,2025-04-26 11:09:45
1608,PF,Maysa Pacheco,,81882897447,,maysa.pacheco.1608@example.com,5544921291465,TRUE,2020-06-30 13:48:59,2022-01-30 03:17:59
1609,PF,Francisco Casa Grande,,45537567652,,francisco.casa.grande.1609@example.com,5547978045797,TRUE,2023-01-17 01:29:28,2024-02-28 11:33:31
1610,PJ,Freitas Camargo - EI ME,Sampaio,72273511000198,070339821,freitas.camargo.ei.me.1610@example.com,5578923372094,TRUE,2023-07-20 23:07:48,2024-09-21 10:16:47
1611,PF,Sr. Miguel Mendonça,,05060379167,,sr.miguel.mendon.a.1611@example.com,5570963632863,TRUE,2022-07-11 15:32:08,2023-07-19 02:53:07
1612,PJ,Camargo S/A ME,Vieira Cassiano S/A,54111484000175,084842648,camargo.s.a.me.1612@example.com,5533967960828,TRUE,2023-03-08 12:10:41,2026-09-14 00:36:35
1613,PJ,Monteiro EIRELI,Sampaio S.A.,77130187000172,605494692,monteiro.eireli.1613@example.com,5585964901324,TRUE,2022-02-27 15:59:26,2025-01-22 18:50:23
1614,PF,Maria Eduarda Teixeira,,16105850700,,maria.eduarda.teixeira.1614@example.com,5593950011546,TRUE,2024-11-13 08:36:40,2026-06-17 15:49:59
1615,PJ,Melo Ltda.,Nogueira S/A,11266341000120,388904410,melo.ltda.1615@example.com,5504931566851,TRUE,2023-11-27 15:04:24,2026-11-12 01:03:49
1616,PF,Hadassa Farias,,83541171979,,hadassa.farias.1616@example.com,5581948374755,TRUE,2024-10-15 21:48:01,2025-10-20 22:59:39
1617,PF,Ana Julia Costa,,59860224838,,ana.julia.costa.1617@example.com,5590916856471,TRUE,2021-07-26 07:41:18,2021-09-12 12:10:41
1618,PF,Milena Novaes,,38600373743,,milena.novaes.1618@example.com,5501990271698,TRUE,2023-01-24 16:45:20,2024-08-27 06:39:38
1619,PF,Dra. Gabrielly Mendes,,99581030956,,dra.gabrielly.mendes.1619@example.com,5561915866861,FALSE,2025-09-29 21:36:30,2026-12-23 22:54:29
1620,PF,Ravy Gomes,,65225228534,,ravy.gomes.1620@example.com,55059983326170,TRUE,2022-06-05 22:35:59,2024-11-22 15:24:20
1621,PJ,Alves Ltda,Nascimento,67560490000151,353458195,alves.ltda.1621@example.com,5557928535339,TRUE,2023-10-15 01:35:10,2024-03-02 06:05:49
1622,PJ,da Paz Castro - ME,Ribeiro,53744761000114,217758015,da.paz.castro.me.1622@example.com,5546968793030,TRUE,2020-10-28 10:17:54,2024-10-25 04:31:29
1623,PF,Théo Fernandes,,23738894632,,th.o.fernandes.1623@example.com,5527927669834,TRUE,2023-03-17 18:33:44,2025-04-08 09:14:26
1624,PF,Sr. Léo Sousa,,17609734080,,sr.l.o.sousa.1624@example.com,5525928546130,TRUE,2025-04-01 23:25:53,2026-07-27 08:10:22
1625,PF,Nina Correia,,00057669406,,nina.correia.1625@example.com,5589972073827,TRUE,2024-12-07 07:40:28,2025-09-22 01:10:47
1626,PF,Olivia Marques,,39554293852,,olivia.marques.1626@example.com,5518942527863,TRUE,2020-01-27 06:50:45,2021-11-11 09:02:05
1627,PJ,Vasconcelos - EI S.A.,Albuquerque - ME,04605444000101,121024234,vasconcelos.ei.s.a.1627@example.com,5573905777196,FALSE,2020-05-24 04:20:01,2023-03-07 08:06:32
1628,PF,Renan Caldeira,,82567141740,,renan.caldeira.1628@example.com,5559965667640,TRUE,2026-08-29 02:20:05,2026-10-05 17:36:47
1629,PJ,Moura S.A.,Correia da Paz Ltda.,58885463000168,009522426,moura.s.a.1629@example.com,5537993221914,TRUE,2022-05-04 17:38:07,2026-10-10 13:23:15
1630,PJ,Pinto Santos S/A ME,Almeida,59816124000192,547360157,pinto.santos.s.a.me.1630@example.com,5511950101626,TRUE,2020-09-26 12:57:48,2020-12-13 07:58:36
1631,PF,Arthur Montenegro,,82202380540,,arthur.montenegro.1631@example.com,5526958934759,TRUE,2024-05-06 04:02:29,2024-12-25 13:00:50
1632,PF,Gabrielly Câmara,,35177018075,,gabrielly.c.mara.1632@example.com,5548983571921,TRUE,2025-07-18 16:30:30,2026-04-18 13:45:09
1633,PJ,Oliveira ME,Melo,18667746000119,914638664,oliveira.me.1633@example.com,5520931726652,TRUE,2022-12-31 05:00:57,2024-06-08 21:59:31
1634,PJ,das Neves Gonçalves - EI S.A.,da Luz,28773832000160,927240002,das.neves.gon.alves.ei.s.a.1634@example.com,5586901460519,TRUE,2026-01-17 09:55:20,2026-04-27 04:17:00
1635,PF,Lucca da Mota,,52425338209,,lucca.da.mota.1635@example.com,5527916303356,TRUE,2020-10-13 12:12:34,2025-03-25 01:45:45
1636,PF,Helena Garcia,,48231525149,,helena.garcia.1636@example.com,5530910009089,TRUE,2023-05-06 03:12:45,2024-10-17 18:50:22
1637,PF,Isabela Azevedo,,60284902616,,isabela.azevedo.1637@example.com,5578910480283,TRUE,2022-12-02 13:11:17,2025-03-20 00:03:23
1638,PF,Dr. Benício Farias,,99682573467,,dr.ben.cio.farias.1638@example.com,5592990930437,TRUE,2021-09-24 08:48:52,2025-10-23 22:49:15
1639,PF,Mariana Borges,,44700750944,,mariana.borges.1639@example.com,5566928081226,TRUE,2025-09-21 06:03:02,2026-12-08 05:43:58
1640,PF,Ana Lívia Ferreira,,36854472466,,ana.l.via.ferreira.1640@example.com,5547947053110,TRUE,2023-01-31 15:04:21,2023-02-26 07:50:16
1641,PF,Sr. Joaquim Albuquerque,,90460388746,,sr.joaquim.albuquerque.1641@example.com,5567939798421,TRUE,2024-08-21 09:02:37,2025-05-31 14:36:34
1642,PF,Camila Souza,,39213072104,,camila.souza.1642@example.com,5526993765016,TRUE,2024-01-02 18:22:04,2025-11-13 21:58:00
1643,PF,Mariane Mendes,,98539134454,,mariane.mendes.1643@example.com,5587976288363,TRUE,2024-01-19 18:14:21,2025-10-07 21:50:03
1644,PJ,Nogueira ME,,15842569000171,850162762,nogueira.me.1644@example.com,5522966678809,TRUE,2022-04-06 15:37:59,2026-03-12 21:55:49
1645,PF,Dra. Evelyn Machado,,44069405291,,dra.evelyn.machado.1645@example.com,5516952289890,TRUE,2021-05-14 10:27:26,2026-10-21 21:29:59
1646,PJ,da Rocha S.A.,Dias Nunes - EI,81877079000135,125597772,da.rocha.s.a.1646@example.com,5559976408385,TRUE,2021-08-11 07:18:03,2023-06-13 11:44:57
1647,PF,Dra. Amanda Dias,,46091102532,,dra.amanda.dias.1647@example.com,5514917165789,TRUE,2022-09-29 04:03:20,2026-06-20 15:14:50
1648,PF,Bernardo Carvalho,,71414950292,,bernardo.carvalho.1648@example.com,5556951887114,TRUE,2023-11-23 10:02:38,2024-07-07 18:10:58
1649,PF,Mariane Aparecida,,94290269338,,mariane.aparecida.1649@example.com,5550909244928,TRUE,2022-09-17 12:10:48,2024-04-07 20:27:12
1650,PJ,Novais S.A.,,55221832000120,757030293,novais.s.a.1650@example.com,5511925018607,TRUE,2024-06-01 14:36:29,2025-09-18 09:08:45
1651,PF,Enzo Gabriel Oliveira,,34723297693,,enzo.gabriel.oliveira.1651@example.com,5569952223369,TRUE,2021-04-22 19:01:36,2026-02-16 07:53:59
1652,PJ,Campos Porto - EI EIRELI,Gomes S.A.,67348936000189,007302426,campos.porto.ei.eireli.1652@example.com,5524997537405,TRUE,2023-12-02 02:22:33,2024-06-14 04:53:21
1653,PF,Ayla Ramos,,67904645491,,ayla.ramos.1653@example.com,5546995674068,TRUE,2020-10-07 07:38:45,2024-11-29 08:38:34
1654,PJ,Viana ME,,02658133000185,354453451,viana.me.1654@example.com,5566988658348,TRUE,2022-07-13 10:14:10,2022-12-27 04:16:34
1655,PF,Juan Novais,,33638126552,,juan.novais.1655@example.com,5558962673664,FALSE,2021-08-22 13:48:50,2024-10-17 06:20:38
1656,PF,Luara da Costa,,86622631271,,luara.da.costa.1656@example.com,55007975870894,TRUE,2023-03-05 12:35:45,2026-09-03 18:34:37
1657,PJ,Castro Vargas e Filhos ME,Vargas,88748800000136,983443695,castro.vargas.e.filhos.me.1657@example.com,5505904505092,TRUE,2026-08-26 13:28:32,2026-10-04 00:17:58
1658,PJ,Guerra ME,Cavalcante,06589081000193,007342939,,5577937295450,TRUE,2025-01-29 14:18:40,2026-08-08 08:28:44
1659,PF,Arthur Azevedo,,48645678160,,arthur.azevedo.1659@example.com,5525985150204,TRUE,2025-09-03 18:25:50,2026-12-25 22:23:42
1660,PJ,Almeida Ltda,Novais Brito Ltda.,12269872000139,353127943,almeida.ltda.1660@example.com,5579953111235,TRUE,2023-04-11 02:26:31,2024-05-31 14:03:49
1661,PF,Ana da Mota,,33778982478,,ana.da.mota.1661@example.com,55065927428662,TRUE,2023-01-27 22:33:24,2025-08-19 08:19:29
1662,PJ,Camargo EIRELI,Moura Ltda.,94479502000190,738385545,camargo.eireli.1662@example.com,5546909193511,TRUE,2023-02-15 05:33:24,2026-10-08 01:52:02
1663,PF,Liz Ferreira,,08680980510,,liz.ferreira.1663@example.com,5553970627281,TRUE,2020-07-20 07:29:17,2025-06-14 22:04:20
1664,PF,Mirella Costa,,45065777365,,mirella.costa.1664@example.com,5574961215756,TRUE,2023-07-19 13:36:47,2024-06-10 02:36:58
1665,PF,Dra. Eloah Teixeira,,97630246099,,dra.eloah.teixeira.1665@example.com,5541926084818,TRUE,2023-06-12 15:16:10,2026-05-01 07:19:22
1666,PF,Melina Gonçalves,,77015876400,,melina.gon.alves.1666@example.com,55009990693196,TRUE,2025-08-05 12:43:15,2026-12-01 22:08:13
1667,PJ,Almeida Vieira S.A.,Barbosa,73725224000134,670450599,almeida.vieira.s.a.1667@example.com,5522967312343,TRUE,2024-02-22 16:01:32,2026-10-11 02:38:41
1668,PF,Vitória Andrade,,80683183486,,vit.ria.andrade.1668@example.com,5585914202593,TRUE,2022-10-16 08:19:42,2022-12-04 21:30:55
